,0
9495,T2
9496,T2
9497,T2
9498,T1
9499,T1
9500,T1
9501,T1
9502,T2
9503,T1
9504,T1
9505,T1
9506,T2
9507,T2
9508,T2
9509,T2
9510,T2
9511,T1
9512,T1
9513,T2
9514,T2
9515,T2
9516,T1
9517,T1
9518,T1
9519,T1
9520,T1
9521,T1
9522,T1
9523,T2
9524,T1
9525,T2
9526,T2
9527,T1
9528,T1
9529,T1
9530,T2
9531,T2
9532,T1
9533,T1
9534,T1
9535,T2
9536,T1
9537,T1
9538,T1
9539,T1
9540,T2
9541,T2
9542,T1
9543,T1
9544,T1
9545,T1
9546,T1
9547,T1
9548,T1
9549,T1
9550,T2
9551,T2
9552,T1
9553,T2
9554,T2
9555,T1
9556,T2
9557,T2
9558,T2
9559,T1
9560,T1
9561,T1
9562,T1
9563,T1
9564,T1
9565,T1
9566,T1
9567,T2
9568,T2
9569,T2
9570,T1
9571,T1
9572,T1
9573,T1
9574,T2
9575,T2
9576,T2
9577,T2
9578,T2
9579,T1
9580,T1
9581,T1
9582,T1
9583,T1
9584,T1
9585,T1
9586,T1
9587,T1
9588,T1
9589,T1
9590,T1
9591,T1
9592,T2
9593,T1
9594,T1
9595,T2
9596,T1
9597,T1
9598,T1
9599,T1
9600,T1
9601,T2
9602,T2
9603,T1
9604,T1
9605,T1
9606,T1
9607,T1
9608,T2
9609,T1
9610,T1
9611,T2
9612,T1
9613,T2
9614,T1
9615,T2
9616,T2
9617,T1
9618,T2
9619,T2
9620,T1
9621,T1
9622,T1
9623,T2
9624,T2
9625,T2
9626,T1
9627,T1
9628,T2
9629,T1
9630,T1
9631,T1
9632,T1
9633,T1
9634,T1
9635,T2
9636,T1
9637,T1
9638,T1
9639,T1
9640,T2
9641,T2
9642,T1
9643,T1
9644,T1
9645,T1
9646,T2
9647,T2
9648,T2
9649,T1
9650,T1
9651,T2
9652,T2
9653,T1
9654,T1
9655,T1
9656,T1
9657,T1
9658,T1
9659,T1
9660,T2
9661,T2
9662,T2
9663,T1
9664,T1
9665,T1
9666,T1
9667,T2
9668,T1
9669,T1
9670,T2
9671,T2
9672,T2
9673,T2
9674,T2
9675,T1
9676,T1
9677,T1
9678,T1
9679,T1
9680,T1
9681,T2
9682,T2
9683,T2
9684,T1
9685,T1
9686,T1
9687,T2
9688,T2
9689,T1
9690,T2
9691,T1
9692,T1
9693,T1
9694,T2
9695,T1
9696,T1
9697,T1
9698,T1
9699,T1
9700,T1
9701,T2
9702,T2
9703,T2
9704,T2
9705,T2
9706,T2
9707,T2
9708,T1
9709,T1
9710,T2
9711,T2
9712,T1
9713,T1
9714,T1
9715,T1
9716,T2
9717,T1
9718,T1
9719,T2
9720,T2
9721,T2
9722,T2
9723,T2
9724,T2
9725,T2
9726,T1
9727,T1
9728,T2
9729,T2
9730,T1
9731,T1
9732,T1
9733,T1
9734,T2
9735,T2
9736,T2
9737,T2
9738,T1
9739,T2
9740,T1
9741,T1
9742,T1
9743,T1
9744,T1
9745,T1
9746,T1
9747,T2
9748,T1
9749,T1
9750,T1
9751,T1
9752,T1
9753,T1
9754,T2
9755,T2
9756,T1
9757,T1
9758,T1
9759,T1
9760,T1
9761,T2
9762,T2
9763,T2
9764,T1
9765,T2
9766,T1
9767,T1
9768,T1
9769,T1
9770,T2
9771,T2
9772,T1
9773,T1
9774,T2
9775,T2
9776,T1
9777,T2
9778,T1
9779,T1
9780,T1
9781,T1
9782,T1
9783,T1
9784,T2
9785,T2
9786,T2
9787,T1
9788,T1
9789,T1
9790,T2
9791,T2
9792,T1
9793,T1
9794,T1
9795,T1
9796,T2
9797,T2
9798,T2
9799,T1
9800,T1
9801,T1
9802,T2
9803,T2
9804,T1
9805,T1
9806,T1
9807,T1
9808,T1
9809,T1
9810,T1
9811,T2
9812,T2
9813,T1
9814,T1
9815,T1
9816,T2
9817,T2
9818,T2
9819,T2
9820,T2
9821,T2
9822,T2
9823,T1
9824,T1
9825,T2
9826,T2
9827,T1
9828,T2
9829,T2
9830,T1
9831,T1
9832,T1
9833,T1
9834,T2
9835,T2
9836,T1
9837,T1
9838,T2
9839,T2
9840,T2
9841,T2
9842,T1
9843,T1
9844,T1
9845,T2
9846,T1
9847,T1
9848,T1
9849,T1
9850,T1
9851,T1
9852,T1
9853,T2
9854,T2
9855,T2
9856,T1
9857,T1
9858,T2
9859,T1
9860,T2
9861,T1
9862,T1
9863,T1
9864,T1
9865,T2
9866,T2
9867,T2
9868,T1
9869,T1
9870,T1
9871,T2
9872,T2
9873,T1
9874,T2
9875,T2
9876,T1
9877,T1
9878,T1
9879,T1
9880,T1
9881,T2
9882,T1
9883,T1
9884,T1
9885,T1
9886,T1
9887,T1
9888,T1
9889,T1
9890,T1
9891,T1
9892,T2
9893,T2
9894,T1
9895,T1
9896,T1
9897,T1
9898,T1
9899,T1
9900,T2
9901,T1
9902,T1
9903,T1
9904,T1
9905,T1
9906,T1
9907,T2
9908,T2
9909,T2
9910,T2
9911,T2
9912,T2
9913,T2
9914,T1
9915,T1
9916,T1
9917,T1
9918,T2
9919,T2
9920,T2
9921,T1
9922,T1
9923,T1
9924,T2
9925,T2
9926,T2
9927,T1
9928,T1
9929,T1
9930,T1
9931,T1
9932,T1
9933,T2
9934,T2
9935,T2
9936,T2
9937,T1
9938,T1
9939,T1
9940,T1
9941,T1
9942,T1
9943,T2
9944,T2
9945,T2
9946,T1
9947,T1
9948,T1
9949,T1
9950,T2
9951,T2
9952,T2
9953,T1
9954,T1
9955,T1
9956,T1
9957,T1
9958,T1
9959,T1
9960,T1
9961,T1
9962,T2
9963,T2
9964,T1
9965,T2
9966,T1
9967,T2
9968,T2
9969,T2
9970,T2
9971,T1
9972,T1
9973,T1
9974,T1
9975,T2
9976,T2
9977,T2
9978,T1
9979,T1
9980,T2
9981,T2
9982,T2
9983,T2
9984,T2
9985,T1
9986,T1
9987,T2
9988,T2
9989,T2
9990,T2
9991,T1
9992,T1
9993,T2
9994,T2
9995,T1
9996,T1
9997,T2
9998,T2
9999,T2
10000,T1
10001,T1
10002,T1
10003,T1
10004,T2
10005,T2
10006,T1
10007,T1
10008,T2
10009,T2
10010,T1
10011,T1
10012,T2
10013,T1
10014,T1
10015,T1
10016,T1
10017,T1
10018,T2
10019,T2
10020,T2
10021,T2
10022,T2
10023,T1
10024,T1
10025,T1
10026,T2
10027,T1
10028,T1
10029,T1
10030,T2
10031,T1
10032,T1
10033,T2
10034,T2
10035,T2
10036,T1
10037,T1
10038,T1
10039,T2
10040,T2
10041,T1
10042,T2
10043,T2
10044,T1
10045,T1
10046,T1
10047,T1
10048,T1
10049,T1
10050,T2
10051,T2
10052,T2
10053,T2
10054,T2
10055,T2
10056,T1
10057,T2
10058,T2
10059,T1
10060,T1
10061,T1
10062,T1
10063,T1
10064,T1
10065,T1
10066,T1
10067,T1
10068,T1
10069,T1
10070,T1
10071,T2
10072,T2
10073,T1
10074,T1
10075,T2
10076,T2
10077,T2
10078,T2
10079,T1
10080,T1
10081,T1
10082,T1
10083,T1
10084,T1
10085,T1
10086,T2
10087,T2
10088,T1
10089,T1
10090,T1
10091,T1
10092,T1
10093,T1
10094,T2
10095,T2
10096,T1
10097,T1
10098,T1
10099,T1
10100,T2
10101,T2
10102,T1
10103,T1
10104,T1
10105,T1
10106,T2
10107,T1
10108,T1
10109,T1
10110,T2
10111,T2
10112,T2
10113,T2
10114,T1
10115,T2
10116,T2
10117,T1
10118,T1
10119,T2
10120,T2
10121,T2
10122,T1
10123,T1
10124,T2
10125,T2
10126,T2
10127,T2
10128,T1
10129,T1
10130,T1
10131,T2
10132,T2
10133,T2
10134,T2
10135,T2
10136,T2
10137,T1
10138,T1
10139,T1
10140,T1
10141,T1
10142,T1
10143,T1
10144,T2
10145,T1
10146,T1
10147,T2
10148,T1
10149,T1
10150,T2
10151,T2
10152,T2
10153,T1
10154,T1
10155,T1
10156,T1
10157,T1
10158,T1
10159,T1
10160,T2
10161,T1
10162,T2
10163,T2
10164,T1
10165,T1
10166,T1
10167,T2
10168,T1
10169,T1
10170,T1
10171,T1
10172,T2
10173,T2
10174,T2
10175,T2
10176,T2
10177,T2
10178,T1
10179,T1
10180,T1
10181,T1
10182,T2
10183,T2
10184,T2
10185,T1
10186,T1
10187,T2
10188,T2
10189,T2
10190,T2
10191,T2
10192,T2
10193,T1
10194,T2
10195,T2
10196,T1
10197,T1
10198,T2
10199,T1
10200,T1
10201,T1
10202,T2
10203,T1
10204,T1
10205,T2
10206,T2
10207,T2
10208,T1
10209,T1
10210,T2
10211,T2
10212,T2
10213,T2
10214,T2
10215,T2
10216,T1
10217,T2
10218,T2
10219,T1
10220,T1
10221,T1
10222,T1
10223,T2
10224,T2
10225,T1
10226,T1
10227,T1
10228,T2
10229,T1
10230,T2
10231,T2
10232,T2
10233,T2
10234,T1
10235,T1
10236,T1
10237,T1
10238,T1
10239,T2
10240,T2
10241,T2
10242,T1
10243,T1
10244,T2
10245,T2
10246,T2
10247,T2
10248,T1
10249,T1
10250,T1
10251,T2
10252,T2
10253,T1
10254,T2
10255,T2
10256,T1
10257,T1
10258,T1
10259,T2
10260,T2
10261,T2
10262,T2
10263,T2
10264,T1
10265,T1
10266,T2
10267,T1
10268,T1
10269,T1
10270,T1
10271,T1
10272,T2
10273,T2
10274,T2
10275,T2
10276,T2
10277,T2
10278,T1
10279,T1
10280,T1
10281,T2
10282,T2
10283,T2
10284,T1
10285,T1
10286,T1
10287,T2
10288,T2
10289,T2
10290,T1
10291,T2
10292,T1
10293,T1
10294,T1
10295,T1
10296,T2
10297,T1
10298,T1
10299,T2
10300,T2
10301,T1
10302,T1
10303,T1
10304,T2
10305,T2
10306,T2
10307,T1
10308,T1
10309,T1
10310,T2
10311,T2
10312,T1
10313,T1
10314,T2
10315,T2
10316,T1
10317,T1
10318,T2
10319,T2
10320,T2
10321,T2
10322,T1
10323,T2
10324,T2
10325,T1
10326,T1
10327,T1
10328,T1
10329,T1
10330,T2
10331,T2
10332,T2
10333,T1
10334,T1
10335,T1
10336,T1
10337,T1
10338,T1
10339,T2
10340,T1
10341,T1
10342,T2
10343,T2
10344,T2
10345,T1
10346,T1
10347,T1
10348,T2
10349,T2
10350,T2
10351,T1
10352,T1
10353,T2
10354,T2
10355,T2
10356,T2
10357,T1
10358,T1
10359,T2
10360,T2
10361,T2
10362,T2
10363,T1
10364,T1
10365,T1
10366,T1
10367,T2
10368,T1
10369,T1
10370,T1
10371,T2
10372,T1
10373,T1
10374,T2
10375,T2
10376,T1
10377,T1
10378,T2
10379,T2
10380,T2
10381,T1
10382,T2
10383,T2
10384,T1
10385,T1
10386,T2
10387,T1
10388,T1
10389,T1
10390,T1
10391,T2
10392,T2
10393,T2
10394,T2
10395,T1
10396,T1
10397,T2
10398,T2
10399,T1
10400,T1
10401,T1
10402,T2
10403,T2
10404,T1
10405,T2
10406,T2
10407,T1
10408,T1
10409,T1
10410,T1
10411,T1
10412,T1
10413,T2
10414,T2
10415,T1
10416,T2
10417,T1
10418,T1
10419,T2
10420,T2
10421,T2
10422,T2
10423,T1
10424,T1
10425,T1
10426,T1
10427,T2
10428,T2
10429,T1
10430,T1
10431,T1
10432,T1
10433,T1
10434,T1
10435,T2
10436,T2
10437,T2
10438,T1
10439,T2
10440,T2
10441,T2
10442,T1
10443,T1
10444,T1
10445,T2
10446,T2
10447,T2
10448,T2
10449,T2
10450,T2
10451,T1
10452,T1
10453,T2
10454,T2
10455,T1
10456,T1
10457,T2
10458,T2
10459,T1
10460,T1
10461,T2
10462,T2
10463,T1
10464,T1
10465,T1
10466,T2
10467,T1
10468,T1
10469,T1
10470,T2
10471,T2
10472,T2
10473,T1
10474,T1
10475,T2
10476,T2
10477,T1
10478,T1
10479,T1
10480,T2
10481,T2
10482,T1
10483,T1
10484,T1
10485,T1
10486,T2
10487,T2
10488,T2
10489,T2
10490,T1
10491,T2
10492,T2
10493,T1
10494,T2
10495,T2
10496,T1
10497,T1
10498,T1
10499,T2
10500,T2
10501,T1
10502,T1
10503,T2
10504,T2
10505,T2
10506,T2
10507,T1
10508,T2
10509,T1
10510,T1
10511,T1
10512,T2
10513,T1
10514,T1
10515,T1
10516,T2
10517,T2
10518,T1
10519,T1
10520,T2
10521,T2
10522,T2
10523,T2
10524,T1
10525,T1
10526,T2
10527,T2
10528,T2
10529,T2
10530,T1
10531,T2
10532,T1
10533,T1
10534,T1
10535,T2
10536,T2
10537,T1
10538,T1
10539,T2
10540,T2
10541,T2
10542,T1
10543,T1
10544,T2
10545,T2
10546,T2
10547,T2
10548,T2
10549,T1
10550,T2
10551,T2
10552,T1
10553,T2
10554,T2
10555,T2
10556,T1
10557,T1
10558,T2
10559,T2
10560,T2
10561,T1
10562,T2
10563,T2
10564,T1
10565,T1
10566,T2
10567,T1
10568,T2
10569,T2
10570,T2
10571,T2
10572,T2
10573,T2
10574,T1
10575,T1
10576,T1
10577,T1
10578,T1
10579,T1
10580,T2
10581,T2
10582,T2
10583,T2
10584,T2
10585,T2
10586,T2
10587,T1
10588,T1
10589,T1
10590,T2
10591,T1
10592,T1
10593,T1
10594,T1
10595,T1
10596,T1
10597,T1
10598,T1
10599,T2
10600,T2
10601,T2
10602,T2
10603,T1
10604,T2
10605,T2
10606,T2
10607,T1
10608,T1
10609,T2
10610,T1
10611,T1
10612,T2
10613,T2
10614,T2
10615,T1
10616,T2
10617,T1
10618,T2
10619,T1
10620,T2
10621,T2
10622,T1
10623,T1
10624,T2
10625,T2
10626,T2
10627,T1
10628,T1
10629,T2
10630,T2
10631,T2
10632,T1
10633,T1
10634,T1
10635,T2
10636,T2
10637,T2
10638,T2
10639,T2
10640,T2
10641,T1
10642,T1
10643,T1
10644,T1
10645,T1
10646,T1
10647,T2
10648,T2
10649,T2
10650,T1
10651,T1
10652,T2
10653,T2
10654,T2
10655,T1
10656,T1
10657,T1
10658,T1
10659,T1
10660,T1
10661,T1
10662,T2
10663,T2
10664,T2
10665,T1
10666,T1
10667,T1
10668,T1
10669,T1
10670,T2
10671,T1
10672,T2
10673,T2
10674,T2
10675,T2
10676,T1
10677,T1
10678,T1
10679,T1
10680,T1
10681,T1
10682,T2
10683,T2
10684,T2
10685,T2
10686,T2
10687,T2
10688,T1
10689,T1
10690,T2
10691,T2
10692,T2
10693,T2
10694,T1
10695,T1
10696,T1
10697,T1
10698,T2
10699,T2
10700,T2
10701,T1
10702,T1
10703,T1
10704,T1
10705,T1
10706,T1
10707,T1
10708,T2
10709,T1
10710,T1
10711,T1
10712,T1
10713,T1
10714,T1
10715,T1
10716,T1
10717,T2
10718,T2
10719,T1
10720,T1
10721,T1
10722,T1
10723,T1
10724,T1
10725,T1
10726,T1
10727,T1
10728,T1
10729,T2
10730,T2
10731,T2
10732,T2
10733,T2
10734,T2
10735,T2
10736,T1
10737,T1
10738,T1
10739,T1
10740,T1
10741,T1
10742,T1
10743,T1
10744,T2
10745,T2
10746,T2
10747,T2
10748,T2
10749,T1
10750,T1
10751,T1
10752,T1
10753,T1
10754,T2
10755,T1
10756,T1
10757,T1
10758,T1
10759,T1
10760,T1
10761,T1
10762,T2
10763,T2
10764,T2
10765,T2
10766,T2
10767,T1
10768,T1
10769,T1
10770,T1
10771,T1
10772,T1
10773,T1
10774,T2
10775,T1
10776,T1
10777,T1
10778,T1
10779,T1
10780,T1
10781,T1
10782,T1
10783,T1
10784,T1
10785,T1
10786,T2
10787,T2
10788,T2
10789,T2
10790,T2
10791,T1
10792,T1
10793,T1
10794,T1
10795,T1
10796,T1
10797,T1
10798,T1
10799,T2
10800,T2
10801,T2
10802,T2
10803,T2
10804,T1
10805,T1
10806,T2
10807,T2
10808,T2
10809,T2
10810,T2
10811,T1
10812,T1
10813,T1
10814,T2
10815,T2
10816,T2
10817,T2
10818,T2
10819,T2
10820,T2
10821,T1
10822,T1
10823,T1
10824,T2
10825,T2
10826,T1
10827,T1
10828,T1
10829,T2
10830,T2
10831,T2
10832,T1
10833,T2
10834,T1
10835,T1
10836,T1
10837,T1
10838,T1
10839,T1
10840,T2
10841,T2
10842,T2
10843,T2
10844,T2
10845,T1
10846,T1
10847,T1
10848,T1
10849,T1
10850,T1
10851,T2
10852,T2
10853,T2
10854,T2
10855,T2
10856,T2
10857,T2
10858,T2
10859,T1
10860,T1
10861,T1
10862,T1
10863,T1
10864,T1
10865,T1
10866,T2
10867,T2
10868,T2
10869,T2
10870,T2
10871,T2
10872,T2
10873,T1
10874,T1
10875,T1
10876,T1
10877,T1
10878,T2
10879,T2
10880,T1
10881,T1
10882,T2
10883,T2
10884,T2
10885,T2
10886,T2
10887,T1
10888,T2
10889,T2
10890,T1
10891,T1
10892,T1
10893,T1
10894,T1
10895,T1
10896,T2
10897,T2
10898,T2
10899,T2
10900,T2
10901,T2
10902,T1
10903,T1
10904,T1
10905,T1
10906,T1
10907,T1
10908,T2
10909,T2
10910,T2
10911,T2
10912,T2
10913,T2
10914,T2
10915,T1
10916,T1
10917,T1
10918,T1
10919,T1
10920,T1
10921,T2
10922,T1
10923,T1
10924,T1
10925,T1
10926,T1
10927,T1
10928,T2
10929,T2
10930,T1
10931,T1
10932,T1
10933,T2
10934,T1
10935,T1
10936,T1
10937,T1
10938,T1
10939,T2
10940,T2
10941,T1
10942,T1
10943,T2
10944,T2
10945,T2
10946,T2
10947,T1
10948,T1
10949,T1
10950,T1
10951,T2
10952,T2
10953,T1
10954,T1
10955,T1
10956,T2
10957,T2
10958,T1
10959,T1
10960,T2
10961,T2
10962,T2
10963,T2
10964,T1
10965,T1
10966,T1
10967,T1
10968,T2
10969,T2
10970,T2
10971,T2
10972,T2
10973,T1
10974,T1
10975,T1
10976,T1
10977,T1
10978,T1
10979,T1
10980,T2
10981,T2
10982,T2
10983,T2
10984,T1
10985,T1
10986,T1
10987,T1
10988,T2
10989,T1
10990,T1
10991,T1
10992,T1
10993,T1
10994,T1
10995,T1
10996,T2
10997,T1
10998,T1
10999,T1
11000,T1
11001,T1
11002,T1
11003,T2
11004,T2
11005,T2
11006,T2
11007,T1
11008,T2
11009,T2
11010,T2
11011,T2
11012,T2
11013,T2
11014,T1
11015,T1
11016,T1
11017,T2
11018,T1
11019,T1
11020,T1
11021,T1
11022,T2
11023,T2
11024,T2
11025,T2
11026,T2
11027,T1
11028,T1
11029,T1
11030,T1
11031,T1
11032,T1
11033,T1
11034,T2
11035,T2
11036,T2
11037,T2
11038,T2
11039,T1
11040,T1
11041,T1
11042,T2
11043,T2
11044,T1
11045,T2
11046,T2
11047,T1
11048,T1
11049,T1
11050,T2
11051,T2
11052,T1
11053,T1
11054,T1
11055,T1
11056,T1
11057,T1
11058,T1
11059,T1
11060,T2
11061,T2
11062,T2
11063,T2
11064,T2
11065,T2
11066,T1
11067,T1
11068,T1
11069,T1
11070,T1
11071,T1
11072,T2
11073,T1
11074,T1
11075,T2
11076,T2
11077,T2
11078,T2
11079,T1
11080,T1
11081,T2
11082,T2
11083,T2
11084,T2
11085,T1
11086,T1
11087,T2
11088,T2
11089,T2
11090,T2
11091,T2
11092,T1
11093,T1
11094,T1
11095,T1
11096,T1
11097,T1
11098,T1
11099,T2
11100,T2
11101,T1
11102,T1
11103,T2
11104,T2
11105,T2
11106,T2
11107,T1
11108,T2
11109,T2
11110,T2
11111,T2
11112,T2
11113,T1
11114,T1
11115,T1
11116,T1
11117,T1
11118,T1
11119,T1
11120,T2
11121,T2
11122,T1
11123,T2
11124,T2
11125,T2
11126,T2
11127,T2
11128,T2
11129,T1
11130,T1
11131,T1
11132,T1
11133,T2
11134,T1
11135,T1
11136,T1
11137,T1
11138,T1
11139,T1
11140,T2
11141,T2
11142,T2
11143,T2
11144,T2
11145,T2
11146,T1
11147,T1
11148,T2
11149,T1
11150,T1
11151,T1
11152,T1
11153,T1
11154,T1
11155,T2
11156,T2
11157,T1
11158,T1
11159,T2
11160,T2
11161,T1
11162,T2
11163,T2
11164,T1
11165,T1
11166,T1
11167,T1
11168,T2
11169,T2
11170,T2
11171,T1
11172,T1
11173,T1
11174,T1
11175,T2
11176,T1
11177,T1
11178,T1
11179,T2
11180,T2
11181,T2
11182,T2
11183,T2
11184,T2
11185,T1
11186,T1
11187,T1
11188,T1
11189,T1
11190,T1
11191,T1
11192,T1
11193,T1
11194,T2
11195,T2
11196,T2
11197,T2
11198,T1
11199,T1
11200,T1
11201,T1
11202,T2
11203,T2
11204,T2
11205,T1
11206,T1
11207,T1
11208,T2
11209,T2
11210,T1
11211,T1
11212,T1
11213,T1
11214,T1
11215,T1
11216,T2
11217,T2
11218,T2
11219,T2
11220,T2
11221,T1
11222,T2
11223,T1
11224,T1
11225,T1
11226,T1
11227,T1
11228,T2
11229,T1
11230,T1
11231,T2
11232,T2
11233,T1
11234,T2
11235,T2
11236,T2
11237,T2
11238,T1
11239,T1
11240,T1
11241,T1
11242,T1
11243,T1
11244,T2
11245,T2
11246,T2
11247,T1
11248,T1
11249,T2
11250,T2
11251,T1
11252,T1
11253,T1
11254,T1
11255,T1
11256,T1
11257,T1
11258,T2
11259,T2
11260,T2
11261,T1
11262,T1
11263,T1
11264,T2
11265,T2
11266,T1
11267,T1
11268,T1
11269,T1
11270,T1
11271,T1
11272,T2
11273,T2
11274,T1
11275,T1
11276,T2
11277,T2
11278,T2
11279,T1
11280,T1
11281,T1
11282,T1
11283,T1
11284,T1
11285,T1
11286,T1
11287,T1
11288,T1
11289,T1
11290,T1
11291,T1
11292,T1
11293,T2
11294,T2
11295,T2
11296,T2
11297,T2
11298,T1
11299,T1
11300,T2
11301,T1
11302,T1
11303,T2
11304,T1
11305,T2
11306,T2
11307,T1
11308,T1
11309,T1
11310,T1
11311,T2
11312,T2
11313,T2
11314,T2
11315,T1
11316,T1
11317,T1
11318,T2
11319,T2
11320,T2
11321,T2
11322,T2
11323,T1
11324,T2
11325,T2
11326,T2
11327,T1
11328,T1
11329,T1
11330,T2
11331,T2
11332,T2
11333,T1
11334,T1
11335,T1
11336,T1
11337,T1
11338,T1
11339,T2
11340,T2
11341,T2
11342,T2
11343,T2
11344,T2
11345,T2
11346,T1
11347,T1
11348,T2
11349,T2
11350,T2
11351,T1
11352,T1
11353,T1
11354,T1
11355,T2
11356,T2
11357,T2
11358,T2
11359,T1
11360,T1
11361,T1
11362,T1
11363,T1
11364,T2
11365,T2
11366,T2
11367,T2
11368,T2
11369,T1
11370,T1
11371,T2
11372,T2
11373,T1
11374,T1
11375,T1
11376,T2
11377,T2
11378,T1
11379,T1
11380,T2
11381,T2
11382,T1
11383,T1
11384,T1
11385,T1
11386,T1
11387,T1
11388,T1
11389,T2
11390,T2
11391,T2
11392,T2
11393,T2
11394,T2
11395,T1
11396,T1
11397,T1
11398,T1
11399,T2
11400,T1
11401,T2
11402,T2
11403,T2
11404,T1
11405,T2
11406,T2
11407,T2
11408,T2
11409,T1
11410,T1
11411,T1
11412,T1
11413,T1
11414,T1
11415,T1
11416,T2
11417,T1
11418,T1
11419,T1
11420,T1
11421,T1
11422,T1
11423,T1
11424,T2
11425,T1
11426,T1
11427,T1
11428,T1
11429,T1
11430,T1
11431,T1
11432,T2
11433,T2
11434,T1
11435,T1
11436,T1
11437,T1
11438,T1
11439,T1
11440,T2
11441,T2
11442,T2
11443,T1
11444,T1
11445,T1
11446,T1
11447,T1
11448,T2
11449,T2
11450,T2
11451,T1
11452,T2
11453,T2
11454,T1
11455,T1
11456,T1
11457,T2
11458,T2
11459,T1
11460,T1
11461,T1
11462,T1
11463,T2
11464,T2
11465,T1
11466,T1
11467,T1
11468,T1
11469,T1
11470,T1
11471,T2
11472,T2
11473,T2
11474,T1
11475,T1
11476,T1
11477,T2
11478,T2
11479,T2
11480,T2
11481,T1
11482,T1
11483,T1
11484,T1
11485,T2
11486,T1
11487,T2
11488,T2
11489,T1
11490,T1
11491,T1
11492,T2
11493,T2
11494,T2
11495,T1
11496,T2
11497,T2
11498,T2
11499,T1
11500,T1
11501,T1
11502,T1
11503,T1
11504,T2
11505,T2
11506,T2
11507,T1
11508,T1
11509,T1
11510,T1
11511,T2
11512,T2
11513,T2
11514,T2
11515,T2
11516,T1
11517,T1
11518,T2
11519,T2
11520,T1
11521,T1
11522,T2
11523,T2
11524,T1
11525,T1
11526,T1
11527,T2
11528,T1
11529,T1
11530,T1
11531,T1
11532,T1
11533,T1
11534,T1
11535,T1
11536,T2
11537,T2
11538,T2
11539,T2
11540,T2
11541,T2
11542,T2
11543,T1
11544,T1
11545,T1
11546,T1
11547,T1
11548,T1
11549,T1
11550,T2
11551,T1
11552,T1
11553,T2
11554,T2
11555,T2
11556,T2
11557,T2
11558,T2
11559,T1
11560,T1
11561,T1
11562,T2
11563,T2
11564,T2
11565,T1
11566,T1
11567,T1
11568,T1
11569,T2
11570,T1
11571,T1
11572,T1
11573,T1
11574,T1
11575,T2
11576,T2
11577,T2
11578,T1
11579,T1
11580,T1
11581,T1
11582,T1
11583,T2
11584,T2
11585,T2
11586,T1
11587,T1
11588,T1
11589,T1
11590,T2
11591,T2
11592,T2
11593,T1
11594,T2
11595,T2
11596,T1
11597,T1
11598,T2
11599,T2
11600,T2
11601,T2
11602,T2
11603,T1
11604,T1
11605,T1
11606,T1
11607,T1
11608,T2
11609,T2
11610,T2
11611,T1
11612,T1
11613,T2
11614,T2
11615,T2
11616,T2
11617,T1
11618,T2
11619,T1
11620,T1
11621,T1
11622,T2
11623,T1
11624,T1
11625,T2
11626,T2
11627,T2
11628,T2
11629,T2
11630,T2
11631,T1
11632,T1
11633,T1
11634,T2
11635,T1
11636,T1
11637,T1
11638,T2
11639,T2
11640,T2
11641,T1
11642,T2
11643,T1
11644,T1
11645,T1
11646,T1
11647,T2
11648,T2
11649,T1
11650,T1
11651,T1
11652,T2
11653,T2
11654,T1
11655,T1
11656,T1
11657,T2
11658,T2
11659,T2
11660,T1
11661,T1
11662,T1
11663,T2
11664,T1
11665,T2
11666,T2
11667,T1
11668,T1
11669,T1
11670,T1
11671,T1
11672,T2
11673,T2
11674,T2
11675,T2
11676,T2
11677,T1
11678,T1
11679,T2
11680,T2
11681,T1
11682,T1
11683,T1
11684,T1
11685,T2
11686,T1
11687,T1
11688,T2
11689,T2
11690,T2
11691,T2
11692,T1
11693,T1
11694,T1
11695,T1
11696,T1
11697,T1
11698,T2
11699,T2
11700,T2
11701,T2
11702,T2
11703,T2
11704,T2
11705,T1
11706,T1
11707,T1
11708,T1
11709,T2
11710,T2
11711,T2
11712,T2
11713,T2
11714,T1
11715,T1
11716,T1
11717,T2
11718,T2
11719,T2
11720,T2
11721,T2
11722,T2
11723,T2
11724,T1
11725,T1
11726,T1
11727,T2
11728,T2
11729,T2
11730,T2
11731,T1
11732,T2
11733,T2
11734,T1
11735,T1
11736,T1
11737,T2
11738,T2
11739,T2
11740,T2
11741,T1
11742,T1
11743,T2
11744,T1
11745,T1
11746,T1
11747,T1
11748,T1
11749,T2
11750,T1
11751,T1
11752,T1
11753,T2
11754,T2
11755,T2
11756,T1
11757,T1
11758,T2
11759,T1
11760,T1
11761,T1
11762,T1
11763,T2
11764,T2
11765,T1
11766,T2
11767,T2
11768,T2
11769,T1
11770,T2
11771,T2
11772,T2
11773,T1
11774,T1
11775,T2
11776,T2
11777,T1
11778,T1
11779,T2
11780,T2
11781,T1
11782,T1
11783,T1
11784,T2
11785,T2
11786,T1
11787,T1
11788,T1
11789,T1
11790,T1
11791,T1
11792,T1
11793,T2
11794,T2
11795,T2
11796,T1
11797,T1
11798,T1
11799,T1
11800,T1
11801,T1
11802,T2
11803,T1
11804,T1
11805,T1
11806,T1
11807,T2
11808,T2
11809,T2
11810,T1
11811,T1
11812,T2
11813,T2
11814,T2
11815,T2
11816,T1
11817,T1
11818,T1
11819,T1
11820,T2
11821,T2
11822,T1
11823,T1
11824,T1
11825,T1
11826,T1
